tweetId,tweetUrl,content,isReply,replyTo,createdAt,authorId,authorName,authorUsername,authorVerified,authorFollowers,authorProfilePic,authorJoinDate,source,hashtags,mentions,conversationId,inReplyToId,Date,time_response,account_age_days,mentions_count,hashtags_count,content_length,has_profile_picture,sentiment_polarity,toxicity_score
1909321041379246336,https://x.com/vlaniorm_1/status/1909321041379246380,@hikari_jy @DanielNoboaOk escribe bien,True,hikari_jy,2025-04-07 19:03:00,1429604803995475968,Vlaniorm,vlaniorm_1,False,236,https://pbs.twimg.com/profile_images/1429605019356176385/yyItdGSE_normal.jpg,2021-08-23 00:42:00,Twitter for iPhone,,"@hikari_jy, @DanielNoboaOk",1908585655224902065,1909320777020612608,2025-04-05 18:20:54,2922.1,1230,2,0,38,True,0.0,0.012503231
1908332860672528896,https://x.com/angelduarte271/status/1908332860672528650,"@LuisaGonzalezEc Por amor a nuestra patria #LuisaPresidenta
#LuisaEsLaEsperanza
#RevivirEcuador https://t.co/M2DOVXGeFF",True,LuisaGonzalezEc,2025-04-05 01:36:00,1877526291811061504,Ángel Duarte,angelduarte271,False,5,https://pbs.twimg.com/profile_images/1877526377202683904/0SGnkyfW_normal.jpg,2025-01-10 01:22:00,Twitter for iPhone,"LuisaPresidenta, LuisaEsLaEsperanza, RevivirEcuador",@LuisaGonzalezEc,1908142599979827376,1908142599979827456,2025-04-04 13:00:22,755.6333333333333,-6,1,0,119,True,0.0,0.0046494426
1903975154083824128,https://x.com/JUANITO_GAO/status/1903975154083824009,@LuisaGonzalezEc @RC5Oficial Very good.   Vamos Luisa,True,LuisaGonzalezEc,2025-03-24 01:00:00,357634440,JCGaona,JUANITO_GAO,False,84,https://pbs.twimg.com/profile_images/1381437198071951361/kSM0Btmj_normal.jpg,2011-08-18 17:34:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1903959818735419515,1903959818735419392,2025-03-23 23:59:29,60.516666666666666,4888,2,0,53,True,0.91,0.0033142988
1877404757490291200,https://x.com/danielgrauer/status/1877404757490291152,@DanielNoboaOk @MariaCorinaYA Gracias Presidente!,True,DanielNoboaOk,2025-01-09 17:19:00,36274870,Daniel Grauer 🟦,danielgrauer,False,691,https://pbs.twimg.com/profile_images/748152741990543360/Kpwew7NM_normal.jpg,2009-04-29 03:30:00,Twitter for iPhone,,"@DanielNoboaOk, @MariaCorinaYA",1877128010605686983,1877128010605686784,2025-01-08 22:59:27,1099.55,5729,2,0,49,True,0.0,0.0037384033
1904338331489480704,https://x.com/DanielTraviesoA/status/1904338331489481138,@LuisaGonzalezEc @aquilesalvarez No vas a ganar nunca rana René. Y Aquiles te quiero ver después del 13 de abril que gane Noboa. Vas a kgar aguadito,True,LuisaGonzalezEc,2025-03-25 01:03:00,1886585722427318272,Daniel Travieso,DanielTraviesoA,False,1,https://pbs.twimg.com/profile_images/1886586104226136064/6c2V-zpX_normal.jpg,2025-02-04 01:21:00,Twitter for iPhone,,"@LuisaGonzalezEc, @aquilesalvarez",1904300916943344082,1904300916943344128,2025-03-24 22:34:53,148.11666666666667,-31,2,0,148,True,0.0,0.47886392
1885387235471576832,https://x.com/ivanbuitron/status/1885387235471577182,@LuisaGonzalezEc @RC5Oficial Este 9 de febrero si queremos al Ecuador 🇪🇨 tenemos que acabar con el correismo!,True,LuisaGonzalezEc,2025-01-31 17:58:00,282427720,Ivan Buitron,ivanbuitron,False,1172,https://pbs.twimg.com/profile_images/1353323370872524801/FQv92zfO_normal.jpg,2011-04-15 05:47:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1885342026863931728,1885342026863931648,2025-01-31 14:59:01,178.98333333333332,5013,2,0,109,True,0.0,0.104795754
1906490419317501952,https://x.com/sdav81/status/1906490419317502004,"@LuisaGonzalezEc @RC5Oficial @Rauli_Chavez @DiegoBorjaPC @PKnacional18 @G_Churuchumbi @PSEcuatoriano Uy, esta señora no sabe ni los dichos históricos de sus referentes, y quiere venir a solucionar problemas reales. ¡Eres un peligro!",True,LuisaGonzalezEc,2025-03-30 23:35:00,1430680796667523072,Santiago Aulestia,sdav81,False,52,https://pbs.twimg.com/profile_images/1675875775969628162/-rxTHq_D_normal.jpg,2021-08-25 23:58:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial, @Rauli_Chavez, @DiegoBorjaPC, @PKnacional18, @G_Churuchumbi, @PSEcuatoriano",1906478937795940486,1906478937795940608,2025-03-30 22:49:34,45.43333333333333,1228,7,0,232,True,0.0,0.36043653
1888290810698887168,https://x.com/Lisseth49044130/status/1888290810698887293,@LuisaGonzalezEc @DianaAtamaint @cnegobec @FFAAECUADOR Preocupada??? Si tú papá Correa no le hizo lo mismo a Guillermo Lasso,True,LuisaGonzalezEc,2025-02-08 18:16:00,1777606050331381504,Lisseth Silva,Lisseth49044130,False,1,https://pbs.twimg.com/profile_images/1777606381018677248/S7FGOEVa_normal.jpg,2024-04-09 07:55:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DianaAtamaint, @cnegobec, @FFAAECUADOR",1888241152287232352,1888241152287232256,2025-02-08 14:59:07,196.88333333333333,270,4,0,124,True,0.0,0.05304765
1885832806401560832,https://x.com/AlxPae/status/1885832806401560763,@LuisaGonzalezEc @RC5Oficial https://t.co/SXtwo3IOwH,True,LuisaGonzalezEc,2025-02-01 23:29:00,1854746506806366464,AlxPae,AlxPae,False,1,https://pbs.twimg.com/profile_images/1883653951188267008/rdyQ3FCa_normal.jpg,2024-11-08 04:43:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1885707999555051894,1885707999555051776,2025-02-01 15:13:16,495.73333333333335,57,2,0,52,True,0.0,0.0064715217
1879964657223630848,https://x.com/guarderasalex/status/1879964657223630850,@LuisaGonzalezEc Y ya está tu novela???,True,LuisaGonzalezEc,2025-01-16 18:51:00,723631841052385280,BRYANGG,guarderasalex,False,3,https://pbs.twimg.com/profile_images/1774958470275436545/766M-VTU_normal.jpg,2016-04-22 21:57:00,Twitter for iPhone,,@LuisaGonzalezEc,1879913205985644835,1879913205985644800,2025-01-16 15:26:50,204.16666666666663,3179,1,0,39,True,0.0,0.007759543
1907588388149969152,https://x.com/JessicaQui19146/status/1907588388149969377,"@LuisaGonzalezEc @RC5Oficial Un futuro de paz, justicia y progreso es posible si tomamos decisiones sabias en las urnas.",True,LuisaGonzalezEc,2025-04-03 00:18:00,1832562904312229632,Jessica Quiroz,JessicaQui19146,False,3,https://pbs.twimg.com/profile_images/1832563185322233856/6mmFIIro_normal.jpg,2024-09-07 23:33:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1907116579818733710,1907116579818733824,2025-04-01 17:03:19,1874.6833333333327,119,2,0,120,True,0.0,0.0055918973
1903992481210884096,https://x.com/AbdonArtis55047/status/1903992481210884158,"@LuisaGonzalezEc @RC5Oficial Se pasa ""No Noboa no mienta"" a cada rato parece loro repitiendo lo mismo. Y se exalta como que quiere pelear y discutir.",True,LuisaGonzalezEc,2025-03-24 02:09:00,1798854035149307904,Paola Flores,AbdonArtis55047,False,1,https://pbs.twimg.com/profile_images/1823175126633885696/LTV4DbKS_normal.jpg,2024-06-06 23:06:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1903966676263281045,1903966676263281152,2025-03-24 00:26:44,102.26666666666668,212,2,0,149,True,0.0,0.18079062
1885252785312051712,https://x.com/E_Sentipensante/status/1885252785312051433,@DanielNoboaOk https://t.co/wNBagxNT2d,True,DanielNoboaOk,2025-01-31 09:04:00,1867695211943448320,edwin.r.sentipensante,E_Sentipensante,False,9,https://pbs.twimg.com/profile_images/1867696718998806528/7oYX-_t0_normal.jpg,2024-12-13 22:17:00,Twitter for iPhone,,@DanielNoboaOk,1884761628970791132,1884761628970791168,2025-01-30 00:32:44,1951.2666666666669,22,1,0,38,True,0.0,
1889396482442232064,https://x.com/Patrici34521793/status/1889396482442231879,"@LuisaGonzalezEc @DianaAtamaint @cnegobec @FFAAECUADOR Tartosa, tarada, titere, mamarracha lávate el osico antes de nombrar a las FFAA. ...JEFA de los delincuentes",True,LuisaGonzalezEc,2025-02-11 19:29:00,1818380556721180672,Patricia Jimenez,Patrici34521793,False,2,https://pbs.twimg.com/profile_images/1818380683217100801/jk3UU7A-_normal.png,2024-07-30 20:18:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DianaAtamaint, @cnegobec, @FFAAECUADOR",1888241152287232352,1888241152287232256,2025-02-08 14:59:07,4589.883333333333,158,4,0,163,True,0.0,
1902518285469462528,https://x.com/DarioSoto174124/status/1902518285469462662,@LuisaGonzalezEc @DianaAtamaint @cnegobec Son tan sinvergüenzas y descarados por apoyar a Noboa para perecnizarses en el cargo pero el país ya entró en razón y votará masivamente para terminar esta corrupción. Todo 5 con la Luisa Gonzalez la voz del pueblo,True,LuisaGonzalezEc,2025-03-20 00:31:00,1901716190285946880,Dario Soto,DarioSoto174124,False,1,https://pbs.twimg.com/profile_images/1901716449636323328/U_F6i-FC_normal.jpg,2025-03-17 19:25:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DianaAtamaint, @cnegobec",1902466974585909384,1902466974585909504,2025-03-19 21:07:27,203.55,-72,3,0,256,True,0.0,0.36043653
1908201013619593216,https://x.com/samuel93dvls/status/1908201013619593349,"@LuisaGonzalezEc @RC5Oficial Que no te vendan como nuevo lo que ya conocemos y sufrimos: corrupción, persecución y abuso.",True,LuisaGonzalezEc,2025-04-04 16:52:00,1902767035945230336,Samuel Davalos,samuel93dvls,False,2,https://pbs.twimg.com/profile_images/1902767095676362752/SvgEzLp2_normal.png,2025-03-20 17:00:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1908009324183470331,1908009324183470336,2025-04-04 04:10:46,761.2333333333333,-75,2,0,121,True,0.0,0.112643376
1879340408414838784,https://x.com/Yk_100409/status/1879340408414838947,@LuisaGonzalezEc @LuisaGonzalezEc háganle captura de pantalla antes que lo borre jajajajajajajajajajajajajajajjajajajajajaja,True,LuisaGonzalezEc,2025-01-15 01:30:00,1625992038486360064,YK,Yk_100409,False,10,https://pbs.twimg.com/profile_images/1696129426273038336/4RzfB-BU_normal.jpg,2023-02-15 22:59:00,Twitter for iPhone,,"@LuisaGonzalezEc, @LuisaGonzalezEc",1878970600263504358,1878970600263504384,2025-01-14 01:01:15,1468.75,689,2,0,124,True,0.0,0.032863233
1877862134735888384,https://x.com/AlejandroOrma20/status/1877862134735888523,@SoyBelenix @LuisaGonzalezEc Que nos libre de 🫏 como la @SoyBelenix y el @LiutSantiago21  jajaja,True,SoyBelenix,2025-01-10 23:36:00,1244019483955658752,Alejandro Ormaza,AlejandroOrma20,False,8,https://pbs.twimg.com/profile_images/1642519204279508992/soC4GcZM_normal.jpg,2020-03-28 21:52:00,Twitter for iPhone,,"@SoyBelenix, @LuisaGonzalezEc, @SoyBelenix, @LiutSantiago21",1877757255719751816,1877816305530589440,2025-01-10 16:39:51,416.15,1743,4,0,96,True,0.0,0.23739935
1884799652735640064,https://x.com/halcon6017/status/1884799652735640002,"@RobolucionC @DanielNoboaOk Claro que no aguantan, ya perdieron la oportunidad. Ahora son bandidos.",True,RobolucionC,2025-01-30 03:03:00,1623633163242151936,Halcón,halcon6017,False,158,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2023-02-09 10:42:00,Twitter for iPhone,,"@RobolucionC, @DanielNoboaOk",1884761628970791132,1884795326952857600,2025-01-30 00:32:44,150.26666666666668,695,2,0,99,False,0.0,0.32919475
1909983935213297664,https://x.com/AlmaoAlirio/status/1909983935213297936,"@LuisaGonzalezEc Arriba, INDETENIBLE LUISA",True,LuisaGonzalezEc,2025-04-09 14:57:00,1310004957010161664,Alirio Almao,AlmaoAlirio,False,233,https://pbs.twimg.com/profile_images/1310005369872289793/sRNocWuj_normal.jpg,2020-09-26 23:55:00,Twitter for iPhone,,@LuisaGonzalezEc,1909961876080881683,1909961876080881664,2025-04-09 13:29:31,87.48333333333333,1561,1,0,42,True,0.0,0.0201057
1886075855576748032,https://x.com/fernandohornero/status/1886075855576748221,@DanielNoboaOk Y ya podemos sacar pasaporte o eso aun es con los tramitadores?,True,DanielNoboaOk,2025-02-02 15:35:00,239098648,fernando Cedeño,fernandohornero,False,119,https://pbs.twimg.com/profile_images/1467253007251345412/DjYOPGjn_normal.jpg,2011-01-16 20:25:00,Twitter for iPhone,,@DanielNoboaOk,1886069828265320538,1886069828265320448,2025-02-02 15:11:03,23.95,5102,1,0,78,True,0.0,0.07687678
1904559587564331264,https://x.com/salcedo00aeaa/status/1904559587564331281,"@DanielNoboaOk Con inteligencia y propuestas claras, Noboa le dio una cátedra de liderazgo a su rival en el debate.",True,DanielNoboaOk,2025-03-25 15:42:00,1899603389748523264,Alejandra Salcedo,salcedo00aeaa,False,1,https://pbs.twimg.com/profile_images/1899603447793553408/lTBUJ_Ra_normal.jpg,2025-03-11 23:28:00,Twitter for iPhone,,@DanielNoboaOk,1904009461309616257,1904009461309616384,2025-03-24 03:16:45,2185.25,-66,1,0,115,True,0.0,0.023199737
1882259639297073152,https://x.com/Christo84626578/status/1882259639297073596,"@LuisaGonzalezEc @CNNEE @soyfdelrincon Estupida, por qué no pones la parte que hablan sobre el régimen de maduro? Payasa",True,LuisaGonzalezEc,2025-01-23 02:50:00,1324709151713447936,Último Teorema de Fermat,Christo84626578,False,15,https://pbs.twimg.com/profile_images/1516146593275146241/EbpOf4Bx_normal.jpg,2020-11-06 13:44:00,Twitter for iPhone,,"@LuisaGonzalezEc, @CNNEE, @soyfdelrincon",1882194402229293235,1882194402229293312,2025-01-22 22:31:29,258.51666666666665,1520,3,0,120,True,0.0,0.82048255
1909295132634911232,https://x.com/mart97gem/status/1909295132634911052,@LuisaGonzalezEc Votar por Luisa es darle la chequera nacional a quienes ya nos dejaron sin un centavo.,True,LuisaGonzalezEc,2025-04-07 17:20:00,1901039549519982336,Gema Martinez,mart97gem,False,3,https://pbs.twimg.com/profile_images/1901039643241410560/MCWQoqdx_normal.png,2025-03-15 22:35:00,Twitter for iPhone,,@LuisaGonzalezEc,1908963215087714487,1908963215087714560,2025-04-06 19:21:11,1318.8166666666666,-70,1,0,103,True,0.0,0.16245349
1881164294555140352,https://x.com/MelS01C/status/1881164294555140454,@DanielNoboaOk Vamos presi💜,True,DanielNoboaOk,2025-01-20 02:18:00,1508322151287382016,Melina🤠,MelS01C,False,71,https://pbs.twimg.com/profile_images/1907632599868006400/FC_XgRLD_normal.jpg,2022-03-28 05:56:00,Twitter for iPhone,,@DanielNoboaOk,1881161047824097313,1881161047824097280,2025-01-20 02:05:18,12.7,1013,1,0,27,True,0.0,0.0046180277
1886073411387969536,https://x.com/Danter69051146/status/1886073411387969998,"@DanielNoboaOk Canadá? CANADÁ? ESE PAÍS QUE SE LA PASA EXTRAYENDO RECURSOS NATURALES BAJO UNA CORTINA DE PROGRESISMO APROVECHANDO PAISES CON GOBERNANTES CORRUPTOS, EN VEZ DEL PAIS EXTRAER LOS RECURSOS Y VENDÉRSELOS A CANADÁ POR MAYOR VALOR???",True,DanielNoboaOk,2025-02-02 15:25:00,1118007382125219840,Danter,Danter69051146,False,73,https://pbs.twimg.com/profile_images/1225580820779368448/aXMudN2f_normal.jpg,2019-04-16 04:25:00,Twitter for iPhone,,@DanielNoboaOk,1886069828265320538,1886069828265320448,2025-02-02 15:11:03,13.95,2090,1,0,242,True,0.0,0.32289913
1883719693510528768,https://x.com/AlfaroReload/status/1883719693510529285,@LuisaGonzalezEc Se le están soplando los empaques a Lucha.   Ya mismo rueda,True,LuisaGonzalezEc,2025-01-27 03:32:00,971894728924024832,AlfaroReload,AlfaroReload,False,90,https://pbs.twimg.com/profile_images/971896695855439872/Nyx8AO73_normal.jpg,2018-03-08 23:45:00,Twitter for iPhone,,@LuisaGonzalezEc,1883577188211184112,1883577188211184128,2025-01-26 18:06:11,565.8166666666667,2494,1,0,76,True,0.0,0.06184035
1887675764759200000,https://x.com/futbolecuador1/status/1887675764759199848,@gibson_dh @LuisaGonzalezEc Y eso es chiste a algún tipo de código de la secta mafiosa? 🤔,True,gibson_dh,2025-02-07 01:32:00,229633969,Futbol Ecuador,futbolecuador1,False,2811,https://pbs.twimg.com/profile_images/1622450375021174789/hJPfgA8O_normal.png,2010-12-22 22:42:00,Twitter for iPhone,,"@gibson_dh, @LuisaGonzalezEc",1887626059161440567,1887636381369040896,2025-02-06 22:14:57,197.05,5127,2,0,89,True,0.0,0.19124292
1909027977213444352,https://x.com/jeffersonC23694/status/1909027977213444483,@DanielNoboaOk Ya no sabes que hacer no maricon,True,DanielNoboaOk,2025-04-06 23:38:00,1889710360976039936,jeffersonC,jeffersonC23694,False,1,https://pbs.twimg.com/profile_images/1889710486293188608/nbEj50bX_normal.jpg,2025-02-12 16:17:00,Twitter for iPhone,,@DanielNoboaOk,1906848863086162337,1906848863086162432,2025-03-31 23:19:31,8658.483333333334,-39,1,0,47,True,0.0,0.88599813
1903847402437488896,https://x.com/AlexSnc36955236/status/1903847402437489121,@LuisaGonzalezEc @RC5Oficial Payasa,True,LuisaGonzalezEc,2025-03-23 16:32:00,1268645328439427072,A.V,AlexSnc36955236,False,1,https://pbs.twimg.com/profile_images/1875358598114471936/QxSbELHv_normal.jpg,2020-06-04 20:46:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1903467937685528984,1903467937685529088,2025-03-22 15:24:55,1507.0833333333333,1675,2,0,35,True,0.0,0.6426206
1887573585545265664,https://x.com/carlossaldar44/status/1887573585545265627,"@LuisaGonzalezEc Cuídese mucho, no les de papaya",True,LuisaGonzalezEc,2025-02-06 18:46:00,109102637,Carmar,carlossaldar44,False,3564,https://pbs.twimg.com/profile_images/1916914571215818753/aVUBEJb1_normal.jpg,2010-01-28 00:12:00,Twitter for iPhone,,@LuisaGonzalezEc,1887343838118781353,1887343838118781440,2025-02-06 03:33:30,912.5,5455,1,0,48,True,0.0,0.09033044
1876741694579765248,https://x.com/PatricioGuamn1/status/1876741694579765501,"@LuisQQ2712 @LuisaGonzalezEc YA CALIGULA NARCO
        ""DEJA LA DROGA""

Así o más claro ?",True,LuisQQ2712,2025-01-07 21:24:00,1255937811850637312,Patricio Guamán,PatricioGuamn1,False,82,https://pbs.twimg.com/profile_images/1403938483950002180/pch6KNps_normal.jpg,2020-04-30 19:11:00,Twitter for iPhone,,"@LuisQQ2712, @LuisaGonzalezEc",1876373124637220879,1876461713081671936,2025-01-06 20:59:48,1464.2,1710,2,0,89,True,0.0,0.25462922
1908143512740131328,https://x.com/itachi_gm/status/1908143512740131214,"@Vhgkasparov @LuisaGonzalezEc Gordo Pajero Lame Culos Cogido por Pederastas, Narcos y Delincuente Prófugos de la Justicia.
Fin.",True,Vhgkasparov,2025-04-04 13:03:00,1399008716,Itachi,itachi_gm,False,80,https://pbs.twimg.com/profile_images/3608831888/519b2bedd58d811ecf239b4300e411e8_normal.jpeg,2013-05-03 06:38:00,Twitter for iPhone,,"@Vhgkasparov, @LuisaGonzalezEc",1908016708964565136,1908027813061390336,2025-04-04 04:40:07,502.8833333333333,4264,2,0,127,True,-0.5,0.911035
1902867241747595264,https://x.com/thiahoceva18/status/1902867241747595290,"@LuisaGonzalezEc @vilmavargasva Chiste de serrana,  ósea malo malo malo",True,LuisaGonzalezEc,2025-03-20 23:37:00,390262100,Santiago cevallos,thiahoceva18,False,60,https://pbs.twimg.com/profile_images/1777502247301025792/_JdQi8qh_normal.jpg,2011-10-13 18:21:00,Twitter for iPhone,,"@LuisaGonzalezEc, @vilmavargasva",1902409661380190269,1902409661380190208,2025-03-19 17:19:42,1817.3,4832,2,0,71,True,0.0,0.11305673
1878641269842551296,https://x.com/mariopuruncajas/status/1878641269842551067,"@LuisaGonzalezEc Unos de los objetivos de @DanielNoboaOk para este periodo debe ser desvanecer las deudas de sus familiares en el SRI, como en 5 años prescriben seguro los del SRI se harán los ciegos y el país pierde por estos evasores… en fin",True,LuisaGonzalezEc,2025-01-13 03:12:00,163129798,Mario Puruncajas,mariopuruncajas,False,336,https://pbs.twimg.com/profile_images/1785154571687407616/BLg5jJtp_normal.jpg,2010-07-05 16:36:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DanielNoboaOk",1878548908097360245,1878548908097360128,2025-01-12 21:05:36,366.4,5297,2,0,243,True,0.0,0.29039988
1908635853716365312,https://x.com/analuciamoracas/status/1908635853716365436,@EstebanGar21671 @LuisaGonzalezEc @FFAAECUADOR Incauto,True,EstebanGar21671,2025-04-05 21:40:00,400372807,ana lucia mora castr,analuciamoracas,False,24,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2011-10-28 22:55:00,Twitter for iPhone,,"@EstebanGar21671, @LuisaGonzalezEc, @FFAAECUADOR",1908589312477643080,1908604744479683072,2025-04-05 18:35:26,184.56666666666663,4817,3,0,54,False,0.0,0.2028889
1909068021475254272,https://x.com/raul_reyes81ch4/status/1909068021475254445,@LuisaGonzalezEc @MashiRafael @RC5Oficial ¿Por qué en la celebración no aparece la familia del cumpleañero?,True,LuisaGonzalezEc,2025-04-07 02:17:00,1809052196153216768,Raúl Reyes,raul_reyes81ch4,False,4,https://pbs.twimg.com/profile_images/1809053466293383169/Sy5t88Ik_normal.jpg,2024-07-05 02:30:00,Twitter for iPhone,,"@LuisaGonzalezEc, @MashiRafael, @RC5Oficial",1909044438057308484,1909044438057308416,2025-04-07 00:43:57,93.05,183,3,0,107,True,0.0,0.00719407
1888744496189308928,https://x.com/Soypro83738436/status/1888744496189309026,@LuisaGonzalezEc Payasa es usted no es inteligencia artificial deje de mentir 🤦🏻‍♀️🤦🏻‍♀️,True,LuisaGonzalezEc,2025-02-10 00:19:00,1619497148185206784,아미프로,Soypro83738436,False,7,https://pbs.twimg.com/profile_images/1700604917344337921/6XfhT7O9_normal.jpg,2023-01-29 00:46:00,Twitter for iPhone,,@LuisaGonzalezEc,1888364731469013132,1888364731469013248,2025-02-08 23:10:10,1508.8333333333333,706,1,0,88,True,-0.6,0.61223894
1904028312432738304,https://x.com/paulettepulla_/status/1904028312432738498,"@yeyopanta1402 @DanielNoboaOk Y ahora que quieres , plata?",True,yeyopanta1402,2025-03-24 04:31:00,1385980987532787712,Paulette Pulla,paulettepulla_,False,177,https://pbs.twimg.com/profile_images/1921705391408197632/dvptc9UH_normal.jpg,2021-04-24 15:37:00,Twitter for iPhone,,"@yeyopanta1402, @DanielNoboaOk",1904006783145816478,1904027853458460928,2025-03-24 03:06:06,84.9,1351,2,0,58,True,0.0,0.2854937
1886080843396841472,https://x.com/dagort7/status/1886080843396841921,"@DanielNoboaOk ¡Chuzo!!, si no fueras mentiroso compulsivo te creería 😂 igual no sirves como gobernante, no siemtes lo q siente el pueblo eres solo un millonario codicioso con ansias de poder, yo por mi parte se tú proceder; pero lastima por la gente q todavía te cree.",True,DanielNoboaOk,2025-02-02 15:54:00,1219471237207994368,Dagort7,dagort7,False,168,https://pbs.twimg.com/profile_images/1839705769270243328/JbzLar7z_normal.jpg,2020-01-21 04:07:00,Twitter for iPhone,,@DanielNoboaOk,1886069828265320538,1886069828265320448,2025-02-02 15:11:03,42.95,1810,1,0,269,True,0.0,0.5024724
1902741618429505536,https://x.com/urcalle/status/1902741618429505644,@LuisaGonzalezEc @DianaAtamaint @cnegobec Exacto no vamos. A permitir que en Ecuador se pierda la democracia. Los ecuatorianos estamos seguros que con uds está garantizado que DEMOCRACIA es lo que menos habrá.,True,LuisaGonzalezEc,2025-03-20 15:18:00,495061361,MIGUEL URGILEZ CALLE,urcalle,False,61,https://pbs.twimg.com/profile_images/1695436400785498113/oqin1qny_normal.jpg,2012-02-17 15:14:00,Twitter for iPhone,,"@LuisaGonzalezEc, @DianaAtamaint, @cnegobec",1902466974585909384,1902466974585909504,2025-03-19 21:07:27,1090.55,4705,3,0,209,True,0.0,0.1182615
1907415558057779712,https://x.com/migox30/status/1907415558057779596,@DanielNoboaOk Muéstranos las firmas de los acuerdos que lograron en EEUU 👀,True,DanielNoboaOk,2025-04-02 12:51:00,1569901886,MiguelElAngel,migox30,False,209,https://pbs.twimg.com/profile_images/1623038483903221780/5oAfZPpf_normal.jpg,2013-07-05 06:50:00,Twitter for iPhone,,@DanielNoboaOk,1906780662277005607,1906780662277005568,2025-03-31 18:48:30,2522.5,4201,1,0,75,True,0.0,0.0052149156
1886917011709800448,https://x.com/DReinoso29294/status/1886917011709800562,"@ecuarauz @DanielNoboaOk Tú ofrecías 1000 dólares a 1 millón de familias con dinero del estado, muchísimo más dinero. Aún así, todo 5! https://t.co/867xyHx9s3",True,ecuarauz,2025-02-04 23:17:00,1842216779374096384,Daniel Reinoso,DReinoso29294,False,0,https://pbs.twimg.com/profile_images/1842216828195745792/fFFQs7LP_normal.png,2024-10-04 14:54:00,Twitter for iPhone,,"@ecuarauz, @DanielNoboaOk",1886892240707911834,1886913011182350336,2025-02-04 21:39:01,97.98333333333332,92,2,0,158,True,0.0,0.027324399
1887299169452192000,https://x.com/rodrigolatam_/status/1887299169452191923,@DanielNoboaOk La publicidad en las iglesias no es barata,True,DanielNoboaOk,2025-02-06 00:36:00,1706694260148379648,Rodrigo,rodrigolatam_,False,14,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2023-09-26 15:36:00,Twitter for iPhone,,@DanielNoboaOk,1886837107869749344,1886837107869749248,2025-02-04 17:59:56,1836.0666666666664,466,1,0,57,False,0.0,0.034041706
1905814053810749696,https://x.com/LIGATOPECU/status/1905814053810749921,@LuisaGonzalezEc RANA RENE DELINCUENTE ALIADA AL NARCOTRAFICANTES GDO RC5 https://t.co/sgiyvBTcJp,True,LuisaGonzalezEc,2025-03-29 02:47:00,1833673377527058432,LIGA TOP ECUADOR 🇪🇨,LIGATOPECU,False,14,https://pbs.twimg.com/profile_images/1936103001153843200/XE93q-CX_normal.jpg,2024-09-11 01:06:00,Twitter for iPhone,,@LuisaGonzalezEc,1905768470786285966,1905768470786286080,2025-03-28 23:46:25,180.5833333333333,115,1,0,97,True,0.0,0.45757914
1904203473081585920,https://x.com/AmixLucy25153/status/1904203473081586144,"@LuisaGonzalezEc @RC5Oficial Pero si usted se estaba burlando de él usando el deficit de atención como un insulto, si no lo sabe eso es una condición de la sufren algunos niños, usted carece de todo sentido común al hablar, iba a votar nulo pero ya me decidi voy a votar por Noboa todo un caballero.",True,LuisaGonzalezEc,2025-03-24 16:07:00,1748291707521622016,Amix Lucy,AmixLucy25153,False,2,https://pbs.twimg.com/profile_images/1748292192680964096/aCD847Lj_normal.jpg,2024-01-19 10:30:00,Twitter for iPhone,,"@LuisaGonzalezEc, @RC5Oficial",1904036785350381636,1904036785350381568,2025-03-24 05:05:19,661.6833333333333,351,2,0,299,True,0.0,0.25462922
1908621329395236864,https://x.com/PonchoDeFelpita/status/1908621329395237297,"@sjaramillod89 @LuisaGonzalezEc @FFAAECUADOR Ella solo quiere una chamba que la dignifique jajajjajajaj
RANA RENE NADIE TE QUIERE",True,sjaramillod89,2025-04-05 20:42:00,1173423560578277120,PonchoDeFelpita,PonchoDeFelpita,False,18,https://pbs.twimg.com/profile_images/1932978401855385600/_n87IhrS_normal.jpg,2019-09-16 02:29:00,Twitter for iPhone,,"@sjaramillod89, @LuisaGonzalezEc, @FFAAECUADOR",1908589312477643080,1908589668637044992,2025-04-05 18:35:26,126.56666666666666,1937,3,0,129,True,0.0,0.47622904
